"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","dram__bytes_read.sum","dram__bytes_write.sum","gpu__time_duration.sum","sm__warps_active.avg.pct_of_peak_sustained_active"
"","","","","","","","","","","","Gbyte","Mbyte","ms","%"
"462","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.003025","0.351680","0.102368","85.072684"
"463","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadBlockKernel<32>(int *, int, int, int)","1","7","(16, 16, 1)","(1, 1, 1)","0","7.5","0.000043","0.000160","0.016672","25.097370"
"464","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.004266","0.478304","0.126336","83.876651"
"465","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.004615","0.474848","0.127712","84.529422"
"466","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadBlockKernel<32>(int *, int, int, int)","1","7","(16, 16, 1)","(1, 1, 1)","0","7.5","0.000055","0.000000","0.019584","25.015558"
"467","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.005799","1.115264","0.151264","83.602991"
"468","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.006161","0.950048","0.152416","83.848943"
"469","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowReverseKernel<32>(int *, int, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.002566","0.240192","0.033568","79.934842"
"470","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnReverseKernel<32>(int *, int, int, int, int, int)","1","7","(16, 16, 1)","(254, 1, 1)","0","7.5","0.003068","0.346208","0.034880","79.404973"
"471","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowReverseKernel<32>(int *, int, int, int, int, int)","1","7","(16, 16, 1)","(254, 1, 1)","0","7.5","0.003971","0.401120","0.058144","80.544672"
"472","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnReverseKernel<32>(int *, int, int, int, int, int)","1","7","(16, 16, 1)","(253, 1, 1)","0","7.5","0.004646","0.451456","0.059200","80.926373"
"473","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowReverseKernel<32>(int *, int, int, int, int, int)","1","7","(16, 16, 1)","(253, 1, 1)","0","7.5","0.005484","0.929824","0.083808","80.537518"
"474","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnReverseKernel<32>(int *, int, int, int, int, int)","1","7","(16, 16, 1)","(252, 1, 1)","0","7.5","0.006198","0.893408","0.081568","80.511654"
"475","160341","bench_runner","127.0.0.1","void fwMultiLayerRestBlocksKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(252, 252, 1)","0","7.5","1.936370","323.277344","23.144352","99.147377"
"476","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadBlockKernel<32>(int *, int, int, int)","1","7","(16, 16, 1)","(1, 1, 1)","0","7.5","0.000018","0.000000","0.011648","24.893312"
"477","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.001382","0.269088","0.076384","84.950747"
"478","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.001586","0.343904","0.076832","85.251325"
"479","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadBlockKernel<32>(int *, int, int, int)","1","7","(16, 16, 1)","(1, 1, 1)","0","7.5","0.000031","0.000000","0.013920","24.961637"
"480","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.002753","0.282720","0.101504","83.831304"
"481","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.003008","0.362112","0.102464","84.729792"
"482","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadBlockKernel<32>(int *, int, int, int)","1","7","(16, 16, 1)","(1, 1, 1)","0","7.5","0.000043","0.000160","0.016736","24.974189"
"483","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.004265","0.475552","0.126112","83.687908"
"484","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.004622","0.440576","0.127264","84.672165"
"485","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadBlockKernel<32>(int *, int, int, int)","1","7","(16, 16, 1)","(1, 1, 1)","0","7.5","0.000055","0.000000","0.019648","24.920279"
"486","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.005798","1.102624","0.151264","83.570314"
"487","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.006171","0.935040","0.152256","84.047818"
"488","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowReverseKernel<32>(int *, int, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.002549","0.242272","0.033696","79.580356"
"489","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnReverseKernel<32>(int *, int, int, int, int, int)","1","7","(16, 16, 1)","(254, 1, 1)","0","7.5","0.003071","0.335072","0.035264","80.306692"
"490","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowReverseKernel<32>(int *, int, int, int, int, int)","1","7","(16, 16, 1)","(254, 1, 1)","0","7.5","0.003987","0.455712","0.058080","80.084823"
"491","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnReverseKernel<32>(int *, int, int, int, int, int)","1","7","(16, 16, 1)","(253, 1, 1)","0","7.5","0.004640","0.429600","0.059520","80.441885"
"492","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowReverseKernel<32>(int *, int, int, int, int, int)","1","7","(16, 16, 1)","(253, 1, 1)","0","7.5","0.005502","0.958624","0.083456","80.043002"
"493","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnReverseKernel<32>(int *, int, int, int, int, int)","1","7","(16, 16, 1)","(252, 1, 1)","0","7.5","0.006188","0.909376","0.084480","80.379324"
"494","160341","bench_runner","127.0.0.1","void fwMultiLayerRestBlocksKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(252, 252, 1)","0","7.5","1.936191","323.250688","23.144416","99.150535"
"495","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadBlockKernel<32>(int *, int, int, int)","1","7","(16, 16, 1)","(1, 1, 1)","0","7.5","0.000018","0.000000","0.011680","25.006171"
"496","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.001387","0.271968","0.076000","84.193623"
"497","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.001586","0.352896","0.076256","84.833077"
"498","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadBlockKernel<32>(int *, int, int, int)","1","7","(16, 16, 1)","(1, 1, 1)","0","7.5","0.000031","0.000000","0.013824","25.034185"
"499","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadRowKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.002751","0.258880","0.101152","84.217390"
"500","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadColumnKernel<32>(int *, int, int, int, int)","1","7","(16, 16, 1)","(255, 1, 1)","0","7.5","0.003009","0.366656","0.102176","84.711265"
"501","160341","bench_runner","127.0.0.1","void fwMultiLayerLeadBlockKernel<32>(int *, int, int, int)","1","7","(16, 16, 1)","(1, 1, 1)","0","7.5","0.000043","0.000160","0.016736","24.820837"
